ID,유형,제목(원문),설명(원문),URL,게시일,수정일,진행방식,개방성,모집방식,복잡성수준,양극화수준,방법유형1,방법유형2,방법유형3,상호작용1,상호작용2,상호작용3,목적1,목적2,목적3,제목(한국어-자동),설명(한국어-자동),요약(1문장-자동),워크북_추천사용상황,진행자_한줄팁,태그(필터용)
4795,method,Open Space Technology,"Open Space Technology (OST) is a broad and deliberately vague method of collaboration. Open Space events, while organized around a specific problem or theme, begin with no set agenda and are predicated on the principle of self-organization.",https://participedia.net/method/4795,2017-02-08,2020-08-10,,open,,,low,informal, participantled, collaborative,discussion, listenwatch, informal,develop, make,,오픈 스페이스 테크놀로지,"오픈 스페이스 기술(OST)은 광범위하고 의도적으로 모호한 협업 방식입니다. 오픈 스페이스 행사는 특정 문제나 주제를 중심으로 구성되지만, 정해진 의제 없이 시작하며 자기 조직화 원칙에 기반합니다.","오픈 스페이스 기술(OST)은 광범위하고 의도적으로 모호한 협업 방식입니다. 오픈 스페이스 행사는 특정 문제나 주제를 중심으로 구성되지만, 정해…",정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,informal | participantled | collaborative | discussion | listenwatch | informal | develop | make
4796,method,Future Workshop,"Future Workshops are small group deliberations which imagine future solutions to current problems. The process unfolds in three stages: critique (determination of the current problem), fantasize (solutions to the problem), and implementation.",https://participedia.net/method/4796,2017-02-08,2019-12-30,,limited,,,,deliberative, planning, collaborative,discussion,,,make,,,미래 워크숍,"미래 워크숍은 현재의 문제에 대한 미래의 해결책을 상상하는 소규모 그룹 토론입니다. 이 과정은 비판적 사고(현재 문제 파악), 미래 구상(문제 해결책 제시), 그리고 실행의 세 단계로 진행됩니다.","미래 워크숍은 현재의 문제에 대한 미래의 해결책을 상상하는 소규모 그룹 토론입니다. 이 과정은 비판적 사고(현재 문제 파악), 미래 구상(문제 …",정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,deliberative | planning | collaborative | discussion | make
4825,method,Idea Boxes,Idea Boxes® is a technique developed to help visualize ideas and proposals in groups. It is a white box where each face can be used to express (with words or pictures or colors) the main features of the group's message. ,https://participedia.net/method/4825,2017-03-03,2019-05-06,,,,,,,,,,,,,,,아이디어 박스,"아이디어 박스®는 그룹 내에서 아이디어와 제안을 시각화하는 데 도움을 주기 위해 개발된 기법입니다. 흰색 상자 형태의 아이디어 박스로, 각 면에는 (글, 그림, 색상 등을 사용하여) 그룹이 전달하고자 하는 메시지의 핵심 내용을 표현할 수 있습니다.","아이디어 박스®는 그룹 내에서 아이디어와 제안을 시각화하는 데 도움을 주기 위해 개발된 기법입니다. 흰색 상자 형태의 아이디어 박스로, 각 면에…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
4826,method,LEGO® SERIOUS PLAY®,LEGO® SERIOUS PLAY® is a facilitated workshop where participants build models and simulations using Lego bricks in order to solve problems.,https://participedia.net/method/4826,2017-03-03,2021-02-01,facetoface,open,,,moderate,,,,informal,,,,,,레고® 시리어스 플레이®,LEGO® SERIOUS PLAY®는 참가자들이 레고 브릭을 사용하여 모델을 만들고 시뮬레이션을 통해 문제를 해결하는 워크숍입니다.,LEGO® SERIOUS PLAY®는 참가자들이 레고 브릭을 사용하여 모델을 만들고 시뮬레이션을 통해 문제를 해결하는 워크숍입니다.,대화·경험학습·관계형 프로그램(자유스콜레),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),informal
4827,method,Digital Mosaic - MODÌ,"Digital mosaic - MODÌ is an electronic brainstorming system, combined with facilitation techniques.",https://participedia.net/method/4827,2017-03-03,2020-08-08,,,,,,,,,,,,,,,디지털 모자이크 - MODÌ,디지털 모자이크(MODÌ)는 촉진 기법과 결합된 전자 브레인스토밍 시스템입니다.,디지털 모자이크(MODÌ)는 촉진 기법과 결합된 전자 브레인스토밍 시스템입니다.,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
4828,method,Knowledge Safari,"In a Knowledge Safari, participants are divided into heterogeneous groups. In the plenary, when the groups have explored all the stages, a spokesperson is identified who summarizes everything that was written in the stage in which they are.",https://participedia.net/method/4828,2017-03-03,2022-03-30,,,,,,,,,,,,,,,지식 사파리,지식 탐험에서는 참가자들이 다양한 배경을 가진 그룹으로 나뉩니다. 모든 그룹이 모든 단계를 탐색한 후 전체 회의에서 각 그룹의 대표자가 선정되어 현재 단계에서 다룬 모든 내용을 요약 발표합니다.,지식 탐험에서는 참가자들이 다양한 배경을 가진 그룹으로 나뉩니다. 모든 그룹이 모든 단계를 탐색한 후 전체 회의에서 각 그룹의 대표자가 선정되어…,프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
4831,method,"Decide, Announce, Defend (DAD)","Decide, Announce, Defend (DAD) is a top-down, minimally participatory method of public management. ",https://participedia.net/method/4831,2017-03-06,2020-03-22,facetoface,open,,,not,public_meetings,,,no_interaction, listenwatch,,,,,"결정, 발표, 방어(DAD)","결정, 발표, 방어(DAD)는 하향식이며 참여도가 최소화된 공공 관리 방식입니다.","결정, 발표, 방어(DAD)는 하향식이며 참여도가 최소화된 공공 관리 방식입니다.",정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),public_meetings | no_interaction | listenwatch
4836,method,Laboratorio,"In Italian public administration, 'laboratorio' is a general term used to refer to a formal space or planned instance of multi-actor engagement and participation. ",https://participedia.net/method/4836,2017-03-12,2021-04-25,facetoface,,,,,community, deliberative,,discussion,,,make, develop,,실혐실,이탈리아 공공 행정에서 'laboratorio'는 다양한 주체가 참여하고 협력하는 공식적인 공간 또는 계획된 사례를 지칭하는 일반적인 용어입니다.,이탈리아 공공 행정에서 'laboratorio'는 다양한 주체가 참여하고 협력하는 공식적인 공간 또는 계획된 사례를 지칭하는 일반적인 용어입니다…,정책/의제 숙의·공론장(민주주의 피트니스),발언 시간 균형 + 요약 라운드(Looping)로 안전감 확보,community | deliberative | discussion | make | develop
4848,method,Public Policy Collage,Public Policy Collage brings together participatory art and pop-up democracy methods to offer participants creative and spontaneous ways to engage with public policy issues. ,https://participedia.net/method/4848,2017-03-23,2021-02-01,facetoface,open,,low,moderate,informal, participatory, participantled,informal,,,develop,,,공공정책대학,공공정책 콜라주는 참여형 예술과 팝업 민주주의 방식을 결합하여 참가자들이 공공정책 문제에 참여할 수 있는 창의적이고 즉흥적인 방법을 제공합니다.,공공정책 콜라주는 참여형 예술과 팝업 민주주의 방식을 결합하여 참가자들이 공공정책 문제에 참여할 수 있는 창의적이고 즉흥적인 방법을 제공합니다.,정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),informal | participatory | participantled | informal | develop
4849,method,SWOT Analysis,"SWOT analysis is a strategic planning tool which is often used by organizations and project managers in order to examine four key elements: strengths, weaknesses, opportunities and threats.",https://participedia.net/method/4849,2017-03-24,2019-05-10,,,,,,,,,,,,,,,SWOT 분석,"SWOT 분석은 조직과 프로젝트 관리자가 강점, 약점, 기회, 위협이라는 네 가지 핵심 요소를 검토하기 위해 자주 사용하는 전략 계획 도구입니다.","SWOT 분석은 조직과 프로젝트 관리자가 강점, 약점, 기회, 위협이라는 네 가지 핵심 요소를 검토하기 위해 자주 사용하는 전략 계획 도구입니다…",프로젝트 설계/커뮤니티 실험(혼합형),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),
4862,method,Micro-utopias,"Micro-utopias are temporary manifestations of an ideal civic culture where participants test an aspirational political concept, process or social interaction.",https://participedia.net/method/4862,2017-04-03,2021-02-02,both,open,,,,participatory, community,,informal, express,,develop,,,마이크로 유토피아,"마이크로 유토피아는 참여자들이 이상적인 정치적 개념, 과정 또는 사회적 상호작용을 시험해 보는, 이상적인 시민 문화의 일시적인 발현이다.","마이크로 유토피아는 참여자들이 이상적인 정치적 개념, 과정 또는 사회적 상호작용을 시험해 보는, 이상적인 시민 문화의 일시적인 발현이다.",정책/의제 숙의·공론장(민주주의 피트니스),목표(결정/학습/관계)부터 합의하고 산출물 정의(메모/합의문/실천약속),participatory | community | informal | express | develop
